prov,head_popgrp,hsg_maind,hsg_rm_tot,hsg_rent,onemed_hh,ad60plusyr_hh,lab_salary_hh,soc_grant_hh,metro_code,
4,1,1,9,88,0,0,0,1,7,
4,1,1,7,88,0,2,0,3,7,
4,1,1,5,88,0,1,12000,3,7,
4,1,1,6,88,0,0,800,1,7,
4,1,9,1,1,0,0,3600,1,7,
4,1,8,1,1,0,0,0,3,7,
4,1,9,2,1,0,0,3240,0,7,
4,1,8,1,88,0,0,880,0,7,
4,4,1,10,88,4,0,0,0,7,
4,1,1,5,88,0,0,0,2,7,
4,1,1,5,88,0,0,0,2,7,
4,1,1,5,88,0,0,9475,1,7,
4,1,1,8,88,0,1,0,2,7,
4,1,3,3,88,0,0,2997,1,7,
4,1,1,5,88,0,0,0,6,7,
4,4,1,7,88,0,1,0,1,7,
4,3,1,4,3,0,0,6000,0,7,
4,4,1,7,88,0,0,29000,0,7,
4,4,1,6,5,4,0,0,0,7,
4,4,1,7,88,2,0,26704,0,7,
4,4,1,7,88,1,1,0,0,7,
4,1,1,8,3,0,0,12000,1,7,
4,4,1,7,3,0,0,11000,0,7,
4,4,1,5,4,0,2,0,2,7,
4,4,7,3,4,0,0,9000,0,7,
4,3,3,4,4,0,0,10000,0,7,
4,1,1,1,88,0,0,2000,3,7,
4,1,1,7,88,0,0,0,0,7,
4,1,1,5,88,0,0,2000,3,7,
4,1,1,6,1,0,0,0,4,7,
4,1,1,1,88,0,0,600,1,7,
4,1,1,7,88,0,1,1800,2,7,
4,1,1,4,88,0,1,0,4,7,
4,1,1,3,88,0,1,0,1,7,
4,1,8,1,1,0,0,0,2,7,
4,1,8,1,1,0,0,3600,2,7,
4,1,1,4,88,0,0,0,1,7,
4,1,1,3,88,0,0,0,2,7,
4,1,1,4,88,0,1,1600,4,7,
4,1,1,4,88,0,0,2500,4,7,
4,1,1,4,1,0,0,4000,2,7,
4,1,1,4,88,0,0,0,4,7,
4,1,1,5,88,0,0,1600,3,7,
4,1,1,4,88,0,0,0,2,7,
4,1,1,4,88,0,0,0,3,7,
4,1,1,5,88,0,1,0,1,7,
4,1,1,6,88,0,1,0,2,7,
4,1,1,7,88,0,1,0,2,7,
4,1,1,6,88,0,0,3200,2,7,
4,1,1,6,88,0,0,0,0,7,
4,1,1,13,88,4,0,18000,0,7,
4,1,1,6,88,1,1,0,0,7,
4,1,1,5,88,0,1,0,1,7,
4,1,1,5,88,0,0,0,3,7,
4,1,9,1,88,0,0,0,0,7,
4,1,1,4,88,0,0,2200,3,7,
4,1,9,3,88,0,0,0,2,7,
4,1,9,1,88,0,0,0,4,7,
4,1,1,4,88,0,0,0,1,7,
4,1,1,4,88,0,0,9999999,0,7,
4,3,1,2,3,0,0,8000,0,7,
4,1,9,1,88,0,0,3500,1,7,
4,1,1,5,88,0,0,1000,7,7,
4,1,9,3,88,0,0,0,2,7,
4,1,1,7,88,0,0,2800,3,7,
4,1,9,3,88,0,1,1000,2,7,
4,2,9,3,88,0,0,0,5,7,
4,1,1,3,88,0,1,0,1,7,
4,1,1,5,88,0,0,0,3,7,
4,1,1,3,88,0,1,0,2,7,
4,1,1,4,88,0,0,0,3,7,
4,1,9,4,88,0,0,0,0,7,
4,1,1,4,88,0,0,1880,0,7,
4,1,1,6,88,0,0,0,2,7,
4,1,8,2,88,0,0,1200,0,7,
4,1,1,3,2,0,0,15000,0,7,
4,1,9,1,1,0,0,4000,1,7,
4,1,1,5,88,0,0,4000,6,7,
4,1,1,5,88,0,0,3200,0,7,
4,1,9,4,88,4,0,63000,1,7,
4,1,1,4,88,0,0,8000,0,7,
4,1,1,6,88,0,2,0,4,7,
4,1,1,5,88,0,0,5500,6,7,
4,1,1,5,88,0,0,0,3,7,
4,1,1,5,88,0,0,2500,4,7,
4,1,1,10,88,5,0,7200,1,7,
4,1,1,4,88,0,0,0,4,7,
4,1,1,5,88,0,0,0,2,7,
4,1,1,5,88,0,2,0,3,7,
4,1,9,3,88,0,0,0,2,7,
4,1,1,6,88,0,1,0,3,7,
4,1,1,4,88,0,0,3500,1,7,
4,1,1,5,88,0,1,0,2,7,
4,1,1,5,88,0,1,0,1,7,
4,1,1,5,88,0,1,0,1,7,
4,1,7,1,2,0,0,0,1,7,
4,1,9,3,88,1,0,6800,2,7,
4,1,1,4,3,0,0,3500,3,7,
4,1,1,4,88,0,1,2200,3,7,
4,1,1,7,88,0,0,1000,1,7,
4,1,1,5,88,0,0,1750,2,7,
4,1,9,3,88,0,0,4320,2,7,
4,1,1,5,88,0,0,7000,4,7,
4,1,1,5,88,0,0,4200,1,7,
4,1,1,8,88,0,0,3950,6,7,
4,1,1,8,88,4,0,1500,0,7,
4,1,1,4,88,0,0,0,0,7,
4,1,1,4,3,0,0,3900,0,7,
4,1,1,4,88,0,0,2500,3,7,
4,1,1,5,88,0,0,4200,3,7,
4,1,1,4,9,0,0,9500,2,7,
4,1,1,4,88,0,0,0,3,7,
4,1,1,5,88,0,0,0,2,7,
4,1,1,6,88,0,1,5500,1,7,
4,1,1,7,88,0,1,0,1,7,
4,1,1,7,88,0,0,5000,0,7,
4,1,1,6,88,0,1,0,3,7,
4,1,1,6,88,0,0,0,2,7,
4,1,1,5,88,0,1,0,3,7,
4,1,9,4,88,0,0,1200,0,7,
4,1,9,1,88,0,0,3000,0,7,
4,1,1,3,88,0,0,0,1,7,
4,1,1,5,88,1,0,18000,0,7,
4,1,1,4,88,0,1,0,2,7,
4,1,1,5,88,0,1,1000,3,7,
4,1,9,1,88,0,0,3500,1,7,
4,1,9,1,88,0,0,0,4,7,
4,1,9,1,88,0,0,9500,0,7,
4,1,9,1,88,0,0,6000,2,7,
4,1,9,3,88,0,0,10500,3,7,
4,1,9,1,88,0,0,3000,2,7,
4,1,1,5,88,0,0,3000,1,7,
4,1,1,7,88,0,2,0,3,7,
4,1,1,7,88,0,1,0,2,7,
4,1,1,6,88,0,0,5000,5,7,
4,1,1,8,88,0,0,0,2,7,
4,1,1,6,88,0,0,960,1,7,
4,1,1,6,88,0,1,2000,1,7,
4,1,8,3,88,0,1,0,2,7,
4,1,1,5,88,0,0,8000,1,7,
4,1,1,4,88,0,0,3600,3,7,
4,1,1,5,5,2,0,25000,0,7,
4,1,1,4,88,0,0,900,2,7,
4,1,1,4,2,0,0,9475,0,7,
4,1,1,8,6,2,0,28000,0,7,
4,1,1,6,88,1,1,10000,0,7,
4,1,1,5,88,0,0,0,2,7,
4,1,1,5,88,0,1,3000,3,7,
4,1,1,5,88,0,0,0,3,7,
4,1,1,5,88,0,1,0,1,7,
4,1,1,5,88,0,0,0,5,7,
4,1,1,5,88,0,0,0,1,7,
4,1,1,5,88,0,0,3000,1,7,
4,1,7,5,88,0,0,0,0,7,
4,1,3,4,88,5,0,4000,5,7,
4,4,1,5,88,1,0,38000,0,7,
4,4,1,5,4,3,0,8000,0,7,
4,4,1,8,88,0,0,25000,0,7,
4,1,1,8,88,5,0,15000,0,7,
4,1,1,7,88,0,0,0,1,7,
4,1,9,3,88,0,1,0,1,7,
4,1,9,5,88,0,2,800,4,7,
4,1,9,3,88,0,1,3200,1,7,
4,1,9,3,88,0,2,0,4,7,
4,1,8,2,88,0,0,3500,0,7,
4,1,9,3,88,0,0,0,2,7,
4,1,9,5,88,0,0,5000,2,7,
4,1,9,3,88,0,0,1000,1,7,
4,1,9,1,88,0,0,1200,1,7,
4,1,9,3,88,0,0,7000,1,7,
4,1,1,3,88,0,0,0,1,7,
4,1,1,7,88,0,0,0,2,7,
4,1,1,8,88,1,0,13352,1,7,
4,1,9,3,88,0,1,0,1,7,
4,1,9,2,88,0,0,2000,1,7,
4,1,9,2,88,0,0,4500,1,7,
4,1,9,3,88,0,0,0,6,7,
4,1,9,1,88,0,1,0,1,7,
4,1,1,6,88,0,1,900,3,7,
4,1,1,5,88,0,1,0,1,7,
4,1,1,6,88,0,1,0,3,7,
4,1,1,7,88,0,1,5880,7,7,
4,1,1,6,88,0,0,0,0,7,
4,1,1,7,88,2,0,360,1,7,
4,1,10,1,88,0,0,2900,0,8,
4,1,1,7,6,0,1,9999999,0,8,
4,4,1,10,8,0,0,110000,0,8,
4,4,1,8,7,0,0,30000,0,8,
4,4,1,8,5,2,0,22827,0,8,
4,1,1,6,88,0,0,0,3,8,
4,1,1,5,88,0,0,4100,2,8,
4,1,1,4,88,0,1,0,1,8,
4,1,1,4,88,0,0,13000,1,8,
4,1,1,4,88,0,0,4000,2,8,
4,1,1,6,88,0,1,0,3,8,
4,1,1,5,88,0,0,2000,0,8,
4,1,1,7,88,0,1,0,5,8,
4,1,1,4,88,0,0,3500,1,8,
4,1,1,6,88,0,1,2997,2,8,
4,1,1,2,88,0,0,0,0,8,
4,1,1,4,88,0,0,0,1,8,
4,1,1,4,88,0,0,6958,0,8,
4,1,1,4,88,0,1,0,7,8,
4,1,1,5,88,0,0,1700,1,8,
4,1,1,4,88,0,0,6500,3,8,
4,1,1,4,88,0,2,0,3,8,
4,1,1,7,88,2,0,0,3,8,
4,1,1,4,88,0,1,0,2,8,
4,1,1,4,88,0,0,0,3,8,
4,1,1,4,88,0,0,1640,4,8,
4,1,9,3,88,0,0,0,3,8,
4,1,1,4,88,0,0,0,1,8,
4,1,1,4,88,0,0,0,3,8,
4,1,1,4,88,0,0,0,3,8,
4,1,2,1,88,0,0,0,3,8,
4,1,1,3,1,0,0,0,2,8,
4,1,1,7,88,0,1,0,1,8,
4,1,1,8,88,0,1,5257,3,8,
4,1,1,7,88,0,2,0,3,8,
4,1,1,6,88,0,0,11000,1,8,
4,1,1,8,88,2,0,20000,1,8,
4,1,1,4,88,0,0,14000,2,8,
4,1,1,4,88,0,0,0,2,8,
4,1,1,7,88,0,1,3929,1,8,
4,1,1,7,88,0,1,0,3,8,
4,1,1,8,88,0,1,0,3,8,
4,1,1,3,88,0,1,0,2,8,
4,1,1,4,88,0,0,0,1,8,
4,1,1,2,88,0,0,0,1,8,
4,1,1,4,88,0,0,500,0,8,
4,1,1,4,88,0,1,6500,4,8,
4,1,1,7,88,1,0,4500,2,8,
4,1,1,3,88,0,0,3000,2,8,
4,1,1,9,88,0,1,0,4,8,
4,1,1,7,88,0,0,0,1,8,
4,1,9,2,88,0,0,1000,2,8,
4,1,1,5,88,0,1,5400,3,8,
4,1,1,8,88,0,1,0,3,8,
4,1,1,3,88,0,0,30000,1,8,
4,1,1,6,88,0,0,17000,0,8,
4,1,1,6,88,0,0,0,3,8,
4,1,1,5,88,0,0,6500,1,8,
4,1,1,4,88,0,0,0,1,8,
4,1,10,1,2,0,0,3500,1,8,
4,1,1,4,88,0,1,0,2,8,
4,1,9,1,88,0,0,0,2,8,
4,1,1,2,1,0,0,1600,3,8,
4,1,1,1,1,0,0,0,1,8,
4,1,1,4,88,0,0,3200,1,8,
4,1,1,3,88,0,0,2200,8,8,
4,1,1,8,88,0,2,0,4,8,
4,1,1,6,88,0,0,2800,0,8,
4,1,1,7,88,0,0,4080,4,8,
4,1,1,5,88,0,2,0,3,8,
4,1,1,3,88,0,0,1500,2,8,
4,1,1,9,88,0,2,0,2,8,
4,1,1,4,88,0,0,0,0,8,
4,1,1,8,88,0,1,800,2,8,
4,1,1,8,88,0,1,0,2,8,
4,1,1,2,88,0,0,0,1,8,
4,1,1,6,2,0,0,3920,0,8,
4,1,1,4,88,0,0,0,3,8,
4,1,1,3,88,0,1,0,1,8,
4,1,1,4,88,0,1,0,1,8,
4,1,1,8,88,0,0,4800,2,8,
4,1,1,4,88,0,0,0,5,8,
4,1,1,3,88,0,0,3600,3,8,
4,1,9,4,88,0,0,0,7,8,
4,1,1,1,88,0,0,0,3,8,
4,1,1,2,88,0,0,2000,0,8,
4,1,9,1,88,0,0,2498,3,8,
4,1,1,2,88,0,0,0,5,8,
4,1,1,2,88,0,0,1600,1,8,
4,1,1,3,88,0,1,3929,3,8,
4,1,1,4,88,0,0,0,2,8,
4,1,1,5,88,0,0,0,4,8,
4,1,9,1,88,0,0,0,1,8,
4,1,9,2,88,0,1,0,1,8,
4,1,9,3,88,0,0,3500,2,8,
4,1,1,5,88,3,0,10000,0,8,
4,1,9,4,88,0,0,0,5,8,
4,1,1,8,88,0,0,2100,0,8,
4,1,1,2,88,0,1,0,1,8,
4,1,9,1,88,0,0,4500,1,8,
4,1,1,4,88,0,1,0,2,8,
4,1,9,3,88,0,0,5400,0,8,
4,1,1,2,88,0,0,3500,1,8,
4,1,9,1,88,0,0,2400,3,8,
4,1,1,3,88,0,0,0,2,8,
4,1,1,4,88,1,0,2400,1,8,
4,1,1,2,88,0,0,0,1,8,
4,1,1,2,88,0,0,4000,0,8,
4,1,1,4,88,0,0,0,1,8,
4,1,1,4,88,0,0,10000,2,8,
4,1,1,4,88,0,0,15000,3,8,
4,1,1,5,88,0,0,36000,0,8,
4,1,1,7,88,0,0,5000,1,8,
4,1,1,4,88,0,0,19000,1,8,
4,1,10,2,3,0,0,5800,0,8,
4,1,1,6,88,3,0,21000,2,8,
4,1,1,3,3,1,0,41000,0,8,
4,1,10,1,3,0,0,3000,0,8,
4,1,1,3,88,1,1,7500,1,8,
4,1,1,3,88,0,0,2500,3,8,
4,1,1,7,88,3,1,38000,0,8,
4,1,10,1,4,1,0,12000,0,8,
4,1,1,5,3,3,0,17000,2,8,
4,1,1,5,88,0,1,0,1,8,
4,1,1,7,88,2,1,10000,5,8,
4,1,1,6,4,2,0,12000,0,8,
4,1,10,1,3,1,0,1249,0,8,
4,1,1,5,88,0,0,0,8,8,
4,1,1,5,88,0,0,4100,4,8,
4,1,1,6,88,2,0,0,2,8,
4,1,1,6,88,0,1,1000,0,8,
4,1,1,1,88,0,0,0,1,8,
4,1,1,6,88,0,0,500,2,8,
4,1,1,5,88,0,0,0,3,8,
4,1,1,1,2,0,1,7000,1,8,
4,1,1,6,88,0,1,3800,4,8,
4,1,9,1,88,0,0,0,1,8,
4,1,1,5,88,0,0,3929,1,8,
4,1,1,4,88,1,0,0,0,8,
4,1,1,7,88,3,0,10000,0,8,
4,1,1,5,88,1,0,7000,2,8,
4,1,1,9,88,3,1,12000,2,8,
4,1,1,7,88,0,0,0,3,8,
4,1,3,2,3,0,0,3000,2,8,
4,1,1,6,88,4,0,45427,0,8,
4,1,1,4,3,0,0,0,2,8,
4,1,10,1,2,0,0,7300,0,8,
4,1,1,4,88,0,0,10000,0,8,
4,1,1,4,88,0,1,0,2,8,
4,1,1,6,88,1,0,33000,3,8,
4,1,1,5,88,0,0,10000,1,8,
4,1,1,8,88,0,0,600,1,8,
4,1,1,4,88,0,0,2500,1,8,
4,1,1,4,88,0,1,0,5,8,
4,1,1,8,88,0,0,700,1,8,
4,1,1,4,88,0,0,0,3,8,
4,1,1,4,88,0,0,1200,4,8,
4,1,1,4,88,0,0,0,2,8,
4,1,1,4,88,0,1,7500,1,8,
4,1,1,4,88,0,0,4000,5,8,
4,1,1,4,88,1,0,51100,1,8,
4,1,1,8,88,0,0,12000,0,8,
4,1,1,4,88,0,0,8100,1,8,
4,1,1,4,88,0,1,3800,3,8,
4,1,1,4,88,0,0,0,2,8,
4,1,9,3,88,0,0,3800,2,8,
4,1,3,1,2,0,0,12600,0,8,
4,1,10,2,88,0,1,0,1,8,
4,1,1,2,88,0,0,0,2,8,
4,1,1,2,88,0,0,0,6,8,
4,1,9,2,88,0,0,0,1,8,
4,2,1,1,88,0,0,0,1,8,
4,1,1,4,88,0,0,6000,1,8,
4,1,1,8,88,0,0,11600,5,8,
4,1,9,1,88,0,0,0,4,8,
4,1,1,3,88,0,0,0,0,8,
4,1,1,2,88,0,0,4000,4,8,
4,1,9,2,88,0,0,0,4,8,
4,1,9,1,88,0,0,1200,0,8,
4,1,1,2,2,0,0,6800,1,8,
4,1,1,7,88,0,0,2008,0,8,
4,1,1,9,88,0,0,14000,2,8,
4,1,1,5,88,0,0,0,1,8,
4,1,1,5,88,0,2,0,3,8,
4,2,1,4,88,0,0,12000,3,8,
4,1,1,6,88,0,0,24000,3,8,
4,1,1,4,88,0,0,3500,1,8,
4,2,8,2,88,0,0,3500,1,8,
4,1,1,1,2,0,0,4500,0,8,
4,2,1,4,3,0,0,6000,4,8,
4,1,1,5,88,0,1,0,5,8,
4,2,1,3,88,0,0,7700,1,8,
4,1,1,8,88,2,1,0,4,8,
4,1,1,4,88,0,0,10000,0,8,
4,2,1,5,88,0,1,0,4,8,
4,1,10,2,3,0,0,4000,0,8,
4,1,1,4,88,0,0,5800,0,8,
4,1,1,4,88,0,0,0,1,8,
4,1,1,4,88,0,0,0,1,8,
4,1,1,4,88,0,0,0,4,8,
4,1,1,4,88,0,0,0,1,8,
4,1,1,6,88,2,0,10000,0,8,
4,1,1,4,88,0,1,5800,2,8,
4,1,10,2,2,0,0,2200,2,8,
4,1,10,2,88,0,0,0,1,8,
4,1,1,5,88,0,1,0,2,8,
4,1,1,4,88,0,1,1000,0,8,
4,1,1,12,88,3,0,15500,1,8,
4,1,1,1,88,0,1,800,3,8,
4,1,1,5,88,0,0,1800,0,8,
4,1,1,4,88,0,1,0,1,8,
4,1,1,5,88,0,1,1600,3,8,
4,1,1,4,88,0,0,8700,0,8,
4,1,7,2,88,0,0,7000,2,8,
4,1,1,9,88,5,0,87583,0,8,
4,2,1,7,88,0,2,0,2,8,
4,2,1,5,4,0,0,28541,0,8,
4,2,1,7,88,0,1,0,1,8,
4,2,1,8,88,3,1,65870,1,8,
4,2,1,9,5,0,0,20310,0,8,
4,2,3,2,3,0,0,6500,0,8,
4,1,1,4,88,0,0,0,2,8,
4,1,1,6,88,0,0,28000,0,8,
4,1,1,7,88,2,0,35000,0,8,
4,1,9,2,1,0,1,1500,1,8,
4,1,9,3,88,0,0,4250,1,8,
4,1,9,3,88,0,0,0,2,8,
4,1,9,4,88,0,0,32000,0,8,
4,1,9,3,88,0,0,0,4,8,
4,1,1,5,88,0,0,17600,0,8,
4,1,9,2,88,0,0,4800,0,8,
4,1,9,1,88,0,0,1000,0,8,
4,1,1,3,88,0,0,0,1,8,
4,1,1,3,88,0,0,736,2,8,
4,1,1,7,88,0,0,2997,4,8,
4,1,1,4,88,0,0,3500,3,8,
4,1,8,1,88,0,0,5000,0,8,
4,1,1,5,88,0,0,2908,1,8,
4,1,8,2,88,0,0,3000,0,8,
4,1,9,2,88,0,0,3000,2,8,
4,1,9,2,88,0,0,8000,1,8,
4,1,1,2,88,3,0,8000,2,8,
4,1,9,3,88,0,0,0,3,8,
4,1,9,3,88,0,0,5000,1,8,
4,1,9,2,88,0,0,4000,0,8,
4,1,9,1,88,0,0,0,2,8,
4,1,9,1,88,1,0,4000,0,8,
4,1,9,2,88,0,0,7600,0,8,
4,1,9,1,88,0,0,0,0,8,
4,1,9,2,88,0,0,3000,2,8,
4,1,9,1,88,0,0,3200,3,8,
4,1,9,4,88,0,0,16000,1,8,
4,1,1,4,88,0,0,4000,1,8,
4,1,1,5,88,0,0,500,1,8,
4,1,1,4,2,0,0,0,1,8,
4,1,1,4,88,1,1,3500,0,8,
4,1,1,8,88,0,0,1985,0,8,
4,1,1,4,88,0,0,8000,6,8,
4,1,1,4,88,0,1,0,1,8,
4,1,1,6,88,0,0,3500,3,8,
4,1,1,4,88,0,1,0,4,8,
4,1,1,4,88,5,0,1500,1,8,
4,1,1,6,88,0,1,0,1,8,
4,1,1,6,88,2,0,21000,0,8,
4,1,1,6,88,0,0,0,3,8,
4,1,1,5,88,2,0,43000,0,8,
4,1,1,2,3,2,0,19000,0,8,
4,1,1,5,88,0,0,3500,0,8,
4,1,1,12,88,0,1,0,1,8,
4,1,1,6,88,3,0,30000,0,8,
4,1,1,5,88,5,0,20000,0,8,
4,1,1,8,88,1,1,2000,5,8,
4,1,1,5,88,2,0,9475,1,8,
4,1,1,6,88,1,1,12000,0,8,
4,1,5,5,3,1,0,10514,0,8,
4,1,1,8,88,0,1,18000,1,8,
4,1,8,1,1,0,1,1800,0,8,
4,4,1,10,88,0,1,13000,0,8,
4,1,1,12,88,6,2,26704,1,8,
4,4,1,10,6,2,0,11483,0,8,
4,4,1,7,6,4,0,25000,0,8,
4,4,1,7,9,2,0,0,0,8,
4,4,5,6,88,2,1,0,1,8,
4,4,3,4,5,1,1,0,0,8,
4,4,3,4,5,1,1,0,0,8,
4,4,3,6,88,1,1,0,0,8,
4,4,3,6,88,1,1,0,1,8,
4,4,4,4,3,1,1,0,1,8,
4,4,1,8,4,2,0,13352,0,8,
4,4,1,3,88,1,0,292,0,8,
4,4,1,6,88,2,0,16433,0,8,
4,4,1,8,5,2,0,30000,0,8,
4,4,1,8,4,0,0,12472,0,8,
4,1,1,8,6,5,0,26704,0,8,
4,4,7,2,9,1,0,2500,0,8,
4,1,9,1,88,0,0,0,1,8,
4,1,9,1,88,0,0,2000,0,8,
4,1,9,2,88,0,0,0,1,8,
4,1,9,3,88,0,0,0,3,8,
4,1,9,1,88,0,0,1200,0,8,
4,1,9,1,1,0,0,0,0,8,
4,1,9,2,88,0,0,1700,4,8,
4,1,9,2,88,0,0,0,3,8,
4,1,9,1,88,0,0,0,1,8,
4,1,1,4,88,0,0,3600,1,8,
4,1,1,4,88,0,0,3000,0,8,
4,1,1,4,88,0,0,0,0,8,
4,1,1,4,88,0,0,13000,0,8,
4,1,1,5,88,0,0,4000,2,8,
4,1,1,3,88,0,0,3000,3,8,
4,1,1,4,88,0,1,9500,1,8,
4,1,1,4,88,0,1,1200,2,8,
4,1,1,4,88,0,0,0,4,8,
4,1,7,2,2,0,0,1700,0,8,
4,2,1,4,88,0,1,1200,1,8,
4,1,1,4,3,0,0,20000,0,8,
4,1,1,3,88,0,1,0,3,8,
4,1,1,4,3,0,0,16000,2,8,
4,2,1,5,88,0,0,0,1,8,
4,1,1,5,88,1,0,35000,0,8,
4,1,1,4,4,1,0,200000,0,8,
4,1,1,5,88,0,1,0,1,8,
4,1,7,2,2,0,0,3000,2,8,
4,1,8,2,1,0,1,2500,0,8,
4,1,7,1,2,0,0,5000,0,8,
4,2,1,3,88,0,0,0,3,8,
4,1,5,5,4,1,0,23000,0,8,
4,2,6,3,2,1,0,15000,0,8,
4,1,1,3,1,0,0,0,0,8,
4,2,8,1,88,0,0,2800,0,8,
4,2,1,6,88,0,0,7265,0,8,
4,1,5,3,4,0,0,25000,0,8,
4,1,3,4,5,3,0,27000,0,8,
4,1,3,1,4,1,0,43000,0,8,
4,1,3,4,4,0,0,0,0,8,
4,1,3,4,3,0,0,9500,0,8,
4,2,1,6,88,0,1,11000,1,8,
4,1,3,2,3,0,0,0,0,8,
4,1,3,2,6,0,0,0,1,8,
4,1,3,1,3,0,0,6000,0,8,
4,1,3,1,4,0,0,0,0,8,
4,1,3,1,3,1,0,0,0,8,
4,2,3,2,5,2,0,8000,0,8,
4,1,3,4,5,2,0,0,0,8,
4,1,3,1,4,1,0,0,0,8,
4,1,1,5,2,0,1,0,1,8,
4,1,1,3,88,0,0,5000,0,8,
4,1,1,4,88,1,0,0,1,8,
4,1,7,4,88,3,0,32000,0,8,
4,1,10,1,3,0,0,4500,0,8,
4,1,1,2,88,0,0,3500,0,8,
4,1,7,3,4,0,0,10000,1,8,
4,1,1,5,88,0,1,0,2,8,
4,1,9,3,88,0,0,0,2,8,
4,1,1,4,88,0,0,0,0,8,
4,2,1,4,3,0,0,10514,0,8,
4,1,1,3,2,0,0,7500,1,8,
4,1,1,5,88,0,1,0,7,8,
4,1,10,1,2,1,0,2000,0,8,
4,1,1,5,88,2,0,0,4,8,
4,1,10,1,88,0,0,0,0,8,
4,1,1,6,88,0,0,3000,1,8,
4,1,1,5,88,1,2,1200,3,8,
4,1,1,7,88,0,2,3000,3,8,
4,1,10,1,2,0,0,5000,0,8,
4,1,10,1,2,1,0,3500,1,8,
4,2,5,5,6,1,0,50000,0,8,
4,4,1,9,6,5,0,108427,0,8,
4,4,1,10,6,1,0,21583,0,8,
4,4,5,7,6,2,0,13000,0,8,
4,4,5,5,6,1,1,9999999,0,8,
4,4,5,5,88,2,1,0,0,8,
4,4,5,5,4,2,0,51500,0,8,
4,4,5,6,6,1,0,28000,0,8,
4,4,1,2,3,0,1,0,1,8,
4,1,1,2,4,0,0,0,0,8,
4,3,1,5,3,1,0,0,0,8,
4,4,1,8,88,2,2,30000,0,8,
4,1,3,5,3,1,0,0,0,8,
4,1,3,4,4,3,0,21583,0,8,
4,1,3,4,4,1,0,9475,0,8,
4,2,3,5,4,3,0,24958,0,8,
4,4,3,3,4,0,0,10458,0,8,
4,1,3,3,4,2,0,13352,0,8,
4,3,3,7,4,0,0,15475,0,8,
4,3,2,5,4,0,0,10514,0,8,
4,4,3,5,4,1,0,15000,0,8,
4,4,3,5,4,1,1,0,1,8,
4,1,3,5,4,5,0,18950,0,8,
4,1,3,4,4,0,0,0,0,8,
4,1,1,3,4,0,0,12000,0,8,
4,4,1,8,88,2,0,44000,0,8,
4,4,5,5,5,0,0,15000,0,8,
4,4,5,7,9,2,0,24475,0,8,
4,4,5,7,7,4,0,58154,0,8,
4,4,1,12,8,2,0,122304,0,8,
4,4,5,6,6,0,0,102441,0,8,
4,4,5,7,6,2,2,33427,1,8,
5,1,1,3,88,0,1,0,1,9,
5,1,1,3,88,0,0,500,2,9,
5,1,1,1,88,0,1,0,1,9,
5,1,1,7,88,0,0,2997,3,9,
5,1,1,8,88,0,1,0,1,9,
5,1,1,3,88,0,0,1000,1,9,
5,1,1,5,88,3,1,21583,1,9,
5,1,1,13,88,2,2,6926,5,9,
5,1,1,4,88,0,1,7013,6,9,
5,1,1,10,88,0,1,1249,2,9,
5,1,1,8,88,0,0,9186,1,9,
5,1,1,7,88,0,2,0,9,9,
5,1,1,8,88,0,0,2997,0,9,
5,1,1,3,88,0,0,0,4,9,
5,1,1,5,88,0,0,900,2,9,
5,1,1,4,88,0,0,1500,5,9,
5,1,1,6,88,0,0,6000,3,9,
5,1,10,1,2,0,0,2500,0,9,
5,1,1,7,88,0,0,3600,2,9,
5,1,2,1,88,0,0,0,1,9,
5,1,2,6,88,0,1,0,1,9,
5,1,1,7,88,0,0,0,2,9,
5,1,1,6,88,0,0,0,0,9,
5,1,1,8,88,0,1,0,3,9,
5,1,1,5,88,3,0,21583,1,9,
5,1,2,2,88,0,2,0,3,9,
5,1,1,5,88,0,0,3200,0,9,
5,1,1,7,88,0,0,1000,2,9,
5,1,1,3,88,0,1,780,1,9,
5,1,1,2,88,0,1,0,2,9,
5,1,1,8,88,0,0,2997,4,9,
5,1,1,6,88,3,2,6500,3,9,
5,1,1,7,88,0,0,1300,2,9,
5,1,1,5,88,0,1,4500,6,9,
5,1,1,4,88,0,0,0,1,9,
5,1,1,4,88,0,0,1500,4,9,
5,1,1,8,88,0,1,2766,3,9,
5,1,1,5,88,0,0,1000,0,9,
5,1,1,5,88,0,1,0,1,9,
5,1,1,5,88,0,0,500,11,9,
5,1,1,3,88,0,0,3400,3,9,
5,1,1,4,1,0,0,4000,0,9,
5,1,1,4,88,2,0,22000,0,9,
5,1,1,3,88,0,0,0,1,9,
5,1,1,6,88,0,1,0,3,9,
5,1,10,1,1,0,0,2000,1,9,
5,1,1,2,1,0,1,2700,0,9,
5,1,1,2,88,0,0,3200,1,9,
5,1,1,1,2,0,0,15400,0,9,
5,1,1,3,88,0,0,2000,7,9,
5,1,1,6,88,0,0,5000,2,9,
5,1,1,2,88,1,0,3700,0,9,
5,1,1,2,1,0,0,0,1,9,
5,4,4,3,9,2,2,0,2,9,
5,4,1,4,8,5,0,138000,0,9,
5,4,1,8,8,2,1,80000,0,9,
5,4,1,6,88,0,2,20500,1,9,
5,4,1,6,4,0,0,17500,0,9,
5,4,1,5,7,2,1,0,0,9,
5,1,1,5,6,0,0,20732,0,9,
5,4,1,4,88,1,1,0,1,9,
5,4,1,9,6,1,2,43166,0,9,
5,4,1,5,6,2,2,0,0,9,
